CODIGO_CLIENTE,ID_COMPRA,SEXO_CLIENTE,QTD_ITENS
4211,1022167,M,45
4580,1028793,F,83
4449,1506116,F,78
22079,980552,F,18
10099,1883186,M,1
1531,1631506,F,44
8192,1896617,M,5
7787,1106277,F,39
7827,874678,F,65
4935,1081171,F,132
8078,1112028,F,22
2581,1038467,F,1
989,1463835,F,15
1290,858380,F,2
4470,1834265,F,18
26017,1874855,F,46
3723,1200241,M,48
22700,1667331,F,13
2400,1091074,F,1
6605,972211,F,17
4100,1813368,F,5
534,965745,F,1
3446,1813299,M,3
5567,1080404,F,10
257,1109939,F,4
1408,1909519,M,8
199,1020802,M,5
2737,804430,F,3
572,1548148,F,3
192,1288930,F,2
1542,1642983,F,189
603,1146834,F,3
3600,1288297,F,2
2152,1083819,F,10
1290,1325973,F,8
4069,1866117,M,14
2459,1281469,F,15
20422,1737203,F,1
10880,1138746,F,115
11504,1080190,F,16
61,980286,F,6
544,1257796,F,3
1473,1373713,F,8
797,1566101,F,0
1652,867842,M,2
3446,987759,M,89
6020,1293367,F,49
5798,1011765,F,1
2689,900693,F,22
3191,1381516,M,2
5258,1744510,F,1
4636,1217512,F,12
10409,1691943,F,49
6756,1696277,M,4
888,1652650,F,128
2957,815394,F,31
4857,1796589,F,8
11720,1045900,F,72
786,1296792,M,4
3455,936522,M,7
8701,1846883,F,3
10847,1180686,F,2
8764,1848728,F,10
3734,1260186,M,0
6004,1700876,F,2
3761,1025819,M,4
7144,940016,F,4
1260,1470642,M,4
23280,1704223,F,3
14244,1187181,F,38
3084,1297830,F,9
6265,1187545,M,8
82,1755766,F,6
17976,1230549,F,33
5132,937036,M,9
1375,1848624,F,45
14429,1000002,F,24
1205,1694460,F,5
4908,1507905,F,26
1254,1757210,M,2
3459,1534559,F,10
1254,1523797,M,4
5712,1611910,M,13
4513,1343750,M,3
1226,1057946,M,4
2538,1809318,M,10
2365,1401872,M,64
11756,1197090,F,2
1142,990169,F,10
4284,1887743,M,15
21289,1194894,M,7
11043,1708688,F,8
8762,1538478,F,3
14722,1189492,F,21
2726,802076,F,5
13190,945329,F,2
207,1594858,F,20
556,836608,M,13
16058,940544,F,10
2773,1360973,F,23
7090,837761,F,1
544,1045631,F,34
15176,1729537,F,10
14649,1728637,F,61
7070,1914037,F,16
14482,1755728,F,6
3283,756507,F,5
12816,980516,M,25
2733,1821524,M,9
9550,794237,F,69
5950,1066089,M,3
2232,1719402,M,36
4912,1225409,F,30
12101,1040957,F,3
8441,1101125,F,9
1037,874603,F,6
22512,1391746,F,8
578,931171,F,7
99,1525982,F,10
11748,1195004,F,1
572,820541,F,2
12931,1907243,F,3
7726,1616879,F,7
3531,1606636,F,7
3587,1540269,M,80
23902,1711525,F,23
1206,1067202,F,28
1572,1255556,F,17
401,1526698,F,5
23705,1785724,F,2
4543,1796820,M,3
8434,1157415,F,40
27149,1760282,F,208
628,1600119,F,12
10297,990722,F,1
6619,1147918,F,6
6366,918112,F,21
1949,835780,M,53
2424,1181429,M,8
3347,790050,M,2
633,1407471,F,1
2538,1284708,M,11
5199,1016180,F,3
9097,844465,F,1
2660,1833937,F,9
4128,1492148,F,4
1219,1163163,F,7
15006,1062584,M,4
13683,1166466,F,23
6406,1813302,M,92
2321,1368753,M,27
10101,1045501,F,4
2627,1708767,F,7
8348,1260239,M,37
192,1353192,F,36
3503,1101044,F,3
19074,1651964,F,3
6073,1689296,F,15
13698,1045548,F,8
224,1266765,M,7
3822,1449573,F,6
786,1638626,M,46
11222,1209534,F,10
1764,1584172,M,1
23138,1664486,M,1
6821,987591,F,25
1335,910550,F,4
8625,1830125,M,12
1491,1756603,F,4
7006,921402,F,75
393,1161519,M,1
1936,1025489,F,36
2898,1446386,M,18
477,1260918,M,37
8427,1484644,M,5
578,1770625,F,23
14234,1816962,F,15
2108,1912918,F,28
7175,1094899,M,7
1366,1115180,F,6
10101,768218,F,3
4646,1583223,F,3
3156,1469192,M,6
12135,1120582,M,35
1195,1789812,F,88
5132,1712446,M,2
1467,790046,F,8
1039,1778574,M,2
1282,1429528,M,2
1766,760022,M,6
4050,1133782,F,3
5887,820715,M,22
1788,1032940,F,12
2956,1166641,M,214
18893,1372831,F,2
3394,1085590,M,45
2009,1922972,F,0
4626,1068564,M,3
1499,1198741,F,6
10926,1073659,F,68
2599,1870392,M,7
440,1066474,F,3
5594,1273490,F,104
7789,1090826,M,4
8584,990701,F,1
502,1030700,F,1
8132,1611853,M,3
257,1553353,F,17
3999,1219163,F,5
10832,990699,F,4
1663,1766597,M,47
2599,1273897,M,7
1006,944887,M,24
6334,1912920,F,7
7112,1117580,F,11
4683,1231083,F,40
22845,1781311,F,5
22175,1372458,F,15
5435,794097,F,2
17,1645011,F,11
22591,1282389,F,11
6566,889777,F,2
3799,1878927,F,11
4030,1583329,F,11
3446,1263817,M,8
1338,1581514,F,42
4174,1867757,F,34
1529,1557934,F,21
2001,848182,F,14
8540,1544502,M,206
1066,1577275,F,65
10709,1217807,M,44
6223,1381380,F,1
2811,1711487,M,8
3924,1530304,M,164
5887,1052419,M,24
4320,1054902,F,105
2168,1690570,M,36
8916,762070,F,3
27634,1826207,F,7
561,790088,F,2
770,1735994,M,8
2866,874577,M,108
3894,1205004,F,1
210,774369,M,13
269,1789152,F,22
23449,1731806,F,0
10146,1043418,F,2
2188,763800,M,2
2170,789512,F,21
8370,781893,F,3
6126,1907228,F,36
1069,1562357,M,73
5640,1091613,F,25
521,895498,F,7
4485,1799487,F,36
4520,999009,M,20
8254,1760634,F,1
5377,906892,M,3
5241,1672546,F,16
6347,932921,M,12
11408,1745514,M,77
13443,917016,M,6
3626,1605591,M,4
5443,1890030,F,2
7454,958203,F,1
8192,1543001,M,1
3698,961176,F,12
1381,1564432,F,42
1502,941228,F,5
521,1270382,F,15
2344,874841,F,2
13174,1599876,F,2
2344,1298550,F,17
2692,937544,M,16
14379,1119747,F,19
23804,1816941,F,60
7950,887058,F,1
1473,1292199,F,9
7681,1230584,F,11
6317,1463414,F,8
762,1286033,F,71
25558,1896694,F,26
5435,1372095,F,5
23831,1813462,F,3
43,1047665,F,6
4529,1542334,M,2
1322,1539095,M,9
1390,1094803,F,22
2377,821586,M,5
8755,1248827,F,9
5160,1126288,M,13
13916,838766,F,22
2711,1619403,F,14
17338,1346701,F,9
4786,812357,M,5
4812,902710,M,0
342,1618492,M,5
9156,1565414,F,5
13236,1589208,F,11
1324,1162424,M,58
10692,1664561,F,14
485,1250963,F,6
3734,1295583,M,9
4513,1576891,M,5
2387,1631406,F,13
5442,1191276,F,6
393,1155173,M,5
16136,1721010,F,9
1808,765207,F,0
18680,1344989,F,1
6454,1208688,F,39
4095,1398681,F,3
5854,1666998,F,28
10384,1114382,F,3
15895,1421050,F,10
10551,1535346,F,180
1290,1463159,F,2
1179,1220094,F,21
3232,1233543,M,29
12879,1748435,F,7
1529,1187547,F,4
1761,915205,F,4
10698,770112,F,5
411,984484,F,65
6034,978326,M,13
2465,1260915,F,74
4189,1883066,F,36
1940,1918571,F,6
7253,868022,F,115
8073,1037085,F,27
23921,1702876,F,9
1274,1079387,M,33
6265,1813340,M,40
5417,799839,F,11
1022,760033,F,34
6589,1712045,F,1
1367,1114363,F,8
22141,1289420,F,7
5339,895549,F,25
8905,1675947,F,3
16269,974062,F,37
1290,1316398,F,1
6230,1710866,F,4
2567,1166660,F,27
3723,1246441,M,6
10297,855912,F,26
5769,1612826,M,6
2092,981566,F,1
22872,1686121,F,13
7175,1878939,M,2
334,774396,M,12
4251,917026,F,1
2800,1272288,F,84
2538,1664558,M,4
12147,1370405,F,125
15113,1527309,M,4
10997,1882775,F,15
11413,920440,M,1
9610,775272,M,9
8186,868111,F,7
503,1223301,F,1
2911,1866145,M,82
4513,1310886,M,11
20221,781660,F,18
3418,1470253,F,27
4699,1261120,F,0
3180,945018,F,9
6756,1931336,M,30
1288,966261,M,3
2665,1087220,M,10
1263,1360171,F,2
10224,1039871,F,46
1146,828865,F,10
3283,1796459,F,7
13184,1128444,F,12
393,866592,M,3
2801,1245964,M,15
121,751243,F,11
21720,934319,F,2
9608,1348224,F,3
3856,1174306,F,9
10369,1819470,F,11
4956,1140775,M,4
3556,882837,F,5
1172,1084064,F,39
12507,842029,F,3
9964,1799435,F,2
2505,1114736,F,57
3719,760443,F,15
3197,1517716,F,38
4925,1312004,F,3
839,1754322,F,6
3275,1270361,M,2
3719,790058,F,6
1476,1227906,F,3
6109,1562615,F,73
4010,1711507,M,29
3753,764499,F,7
11315,1627555,F,19
1125,1430283,F,22
5823,1874953,F,9
1261,1554588,F,29
13606,775789,M,2
20639,1222266,F,24
10439,1853262,F,4
2557,1680890,F,18
4054,930651,F,1
349,1399037,F,1
11213,1359508,F,3
3478,1377850,F,2
3283,1671979,F,3
162,1060681,F,65
8436,1708666,M,17
8182,1012770,M,14
5597,785684,F,2
22079,1069294,F,6
17951,1053966,F,1
431,1193725,F,16
3142,1125746,M,4
1254,1515124,M,1
6525,1231958,F,3
90,1250689,M,1
961,907584,M,8
6841,938523,F,5
4424,1683494,M,6
10163,949952,M,4
15234,1046344,F,46
4567,1368037,M,5
3814,1874886,F,14
7629,1824817,M,24
1034,1823436,F,77
4665,1096726,F,6
3734,1517286,M,11
6209,1372421,F,13
2959,1600188,F,15
1703,797739,M,14
2270,912293,F,0
2488,1774924,M,11
4268,1114231,F,8
5725,1900520,F,10
9188,1088319,M,4
5781,1605144,F,25
6992,990003,F,4
1266,1184291,F,63
4177,1244550,M,48
998,1906700,F,63
13510,1236918,F,15
7774,1114228,F,12
5380,1041786,F,3
4960,1669402,F,22
15438,1184320,F,17
4011,1570866,F,10
5922,1033358,F,13
4168,1600050,M,5
1146,896193,F,2
2780,1652846,M,2
27567,1805962,F,5
2999,832464,F,2
510,1258515,M,3
4055,1080481,F,2
5779,1660513,F,3
2754,1639838,F,22
726,1745559,F,4
1261,1745482,F,38
2460,1538363,F,16
603,1748416,F,2
15703,1891941,M,95
1232,1683514,M,9
3269,1177422,F,16
300,1835797,F,49
8149,1172410,F,3
144,1569029,F,13
3131,1802126,F,23
2546,789475,M,24
1328,1868428,M,28
51,1793864,F,138
4513,1399276,M,58
1609,1470770,F,8
429,1270475,M,3
3675,1899310,F,97
2652,1123944,F,43
3776,815651,F,8
685,779851,F,113
4590,912207,F,9
3081,1021165,M,5
22995,1700053,M,3
7981,1462310,F,7
572,1664315,F,6
1079,785639,F,22
945,1567646,F,7
414,1315143,M,9
1304,1045637,F,6
2711,1817631,F,6
2987,883106,M,5
1467,1025631,F,11
3344,1491927,M,10
4424,874665,M,3
37,791689,M,2
8039,1442589,F,107
4079,924016,F,5
17124,789946,F,6
3011,1400256,F,23
2542,1133081,M,57
7214,918118,F,4
1981,928662,F,3
1354,1744427,M,37
1205,1191375,F,3
1467,1033540,F,38
2328,1526974,M,7
967,958572,M,71
369,1500845,F,21
149,790071,F,3
1104,1463568,F,6
900,1240870,F,4
5060,895303,F,1
3642,1073651,M,9
2589,1594024,M,7
3125,1256285,F,7
6299,1277094,F,36
5905,1548778,F,4
138,970993,F,5
3552,841751,F,69
732,1283348,F,14
13675,756920,F,6
1046,759287,F,4
680,1271056,F,2
219,1886976,F,49
4354,1283147,F,5
342,1133138,M,5
8961,1184753,F,8
281,1153995,F,38
12637,1907079,F,9
3717,1786894,F,76
2547,1711535,F,29
1952,1388739,M,6
18745,1745271,F,39
2713,1538336,F,109
12164,1094802,F,27
1119,1058095,M,2
1473,1383734,F,2
380,1066199,F,59
12600,1868483,F,41
8599,1204192,F,24
1125,1731954,F,12
3814,1683511,F,30
15240,1845335,M,19
220,1117657,M,24
4073,1816625,F,1
13065,1034204,F,75
22507,1128790,F,15
3885,856917,M,6
6021,1779693,F,6
1284,945522,F,23
6698,1223140,F,4
3455,874304,M,3
8086,1036021,F,64
7282,1231754,F,6
4636,901048,F,20
3426,1774984,F,4
8182,991957,M,2
7999,1651428,F,3
1125,1176246,F,10
2070,918120,M,37
521,1411051,F,10
4394,832914,M,8
6056,1266405,F,7
4620,1749834,M,13
2532,1873782,M,13
2456,1246543,F,93
4883,1567013,F,36
6630,1770577,F,72
1693,900963,F,39
1254,1711517,M,5
7885,1878889,F,10
1246,1126639,F,16
3615,1117464,F,4
2638,1195300,F,2
8256,1724588,F,0
7729,1526545,F,16
1732,1601703,F,24
19384,1877365,F,5
5417,1337634,F,7
8475,960590,M,3
163,1639110,M,1
282,812319,F,4
8584,1724534,F,4
363,1142719,F,8
4565,1671107,F,7
2138,1573541,F,3
8348,1723438,M,74
14990,1116974,F,4
8336,928685,M,11
4403,1061848,M,83
1680,1484865,M,4
16136,1645003,F,8
1205,1343294,F,11
17369,1561204,F,31
2547,1683503,F,32
751,999143,F,6
6444,835852,M,13
5187,870734,M,8
25396,1619580,F,51
6382,1045594,M,1
9665,1486742,F,3
9117,790638,F,4
20694,801981,F,1
8529,1071168,F,7
7858,960884,M,21
5467,1025706,F,4
13106,1777747,M,10
19490,1550155,F,21
8186,1845358,F,39
22483,1066578,F,85
4907,965767,F,6
4618,757007,F,3
1707,1105490,F,49
1628,1216680,M,15
1259,1040560,M,27
4211,1730447,M,20
990,954738,M,3
4512,907436,F,31
230,1925295,F,21
5218,1850323,F,1
839,1287353,F,2
11963,1395695,F,8
1499,799646,F,3
2305,789505,F,4
1187,1088290,F,2
3100,989113,F,3
800,1244586,F,29
13901,1820367,F,28
2135,828378,F,1
7990,881029,F,24
3263,797820,M,1
1290,1296802,F,4
10846,858969,F,21
3538,1231827,M,9
12945,1842173,M,2
6410,1591676,M,6
349,1070419,F,2
4642,1753577,F,2
7116,832473,F,29
14160,815887,M,89
5253,1875925,M,3
1002,1735997,F,23
18681,1094785,F,6
8366,1086306,F,16
177,1445561,F,122
10436,1615044,F,43
6832,1513385,M,12
2204,1011502,F,6
4513,1424961,M,102
8982,1691727,F,3
14576,1495123,F,3
440,1668311,F,1
6698,1083727,F,1
6671,1268829,F,21
1621,1062714,M,16
2374,1540402,F,5
752,1106958,F,6
1427,937176,M,1
3583,880914,F,1
1414,1548116,F,4
6970,1230716,F,72
5017,901000,F,7
6317,1441178,F,5
3520,954822,M,10
452,1181185,F,3
1240,1011812,F,28
6675,791866,F,1
8639,1204191,F,8
2508,1874991,F,6
15900,1751179,F,5
3168,1111983,F,4
9896,1615406,F,46
17074,767839,F,55
2099,841901,F,7
4239,940027,F,11
1210,1551883,F,0
17133,1644434,F,143
1868,1083077,F,46
3275,1216315,M,3
12997,1554345,F,5
14576,1453689,F,22
573,834093,F,8
1275,1256329,F,3
4682,1906725,F,39
5982,874380,F,5
3345,1292515,M,6
589,1539847,F,15
2686,1088815,F,29
11486,1346269,F,11
860,1815666,F,6
1090,1198523,F,20
485,1816143,F,6
5049,965826,F,79
1338,1651389,F,28
20413,994687,F,37
1170,1091750,M,6
1600,1639979,F,62
4678,1036638,F,10
3347,1033069,M,4
8057,1256189,M,7
13928,1746899,F,39
961,1708189,M,1
2364,1312728,F,2
928,972214,F,12
3916,972203,F,18
3196,1576978,M,20
47,1025435,F,285
12532,1851710,F,3
4383,1641497,F,2
7480,1034874,F,6
510,895473,M,10
634,820872,F,5
4288,1796453,M,31
15360,1012284,F,101
9366,923313,F,38
2540,898159,F,1
10675,914960,M,2
7941,1155067,F,6
4525,1043282,M,40
3158,1676363,M,7
1709,1163225,F,68
905,1165468,M,20
4313,1799381,F,1
26452,1879054,F,25
4987,1109970,F,23
1865,855160,F,3
5287,1074664,F,30
845,797743,F,3
7733,1112224,F,1
4631,1609659,M,8
2589,1643579,M,34
2090,1780249,F,25
1968,1562285,M,2
2432,1882794,F,12
25062,1626899,F,18
10880,1026426,F,4
3556,1748723,F,7
2931,1133466,F,12
1572,1774957,F,5
393,1158116,M,7
10157,801989,F,7
1161,1756213,M,0
13110,1301357,F,5
4249,1612011,F,7
3091,1195892,F,9
810,1109736,F,3
24052,1791429,F,116
6649,1190054,F,12
7727,1158696,F,5
462,965326,F,19
2263,965374,F,2
3142,1815726,M,45
11185,1225030,F,114
2909,1466466,M,30
19384,1457598,F,8
5325,1802070,F,2
2880,1909453,F,4
1017,1643863,F,27
2344,1355098,F,9
2669,929363,F,88
5057,1136118,F,2
1344,1157615,F,11
24277,1573596,F,2
757,1576908,F,16
7186,1542146,M,55
3054,1813388,F,36
4469,1063807,F,3
326,1058162,F,6
905,1352449,M,15
3559,849936,F,0
2113,920407,M,0
769,1282497,F,14
1332,945347,M,6
2168,1091376,M,18
4560,1421585,F,4
3073,1195771,F,33
8073,823372,F,21
188,1073660,F,12
1479,1408724,F,3
2202,1069208,F,10
2364,1312691,F,18
3453,1677340,M,7
1383,1668352,F,6
1949,1078250,M,19
14880,820651,F,3
3197,1846964,F,47
6722,837465,F,1
20626,1352383,F,56
7660,917048,F,4
102,949532,F,7
23820,1782857,M,2
6828,1204982,M,4
2724,1834349,F,6
4715,1012123,F,5
1335,1728459,F,2
326,1549502,F,9
3542,1068860,F,6
5686,1439003,F,26
2113,1133150,M,15
2367,867846,M,2
11173,1821562,F,3
4699,1045197,F,0
3958,1122101,F,15
2151,1815725,F,10
24371,1701791,F,4
10908,1621160,F,2
1136,785845,F,26
9131,991487,M,21
4859,1120554,M,3
9148,1858635,F,2
9789,1136823,F,3
3207,1686110,F,1
9896,1136054,F,12
7932,1129638,M,5
1420,1845331,F,36
6671,1214142,F,26
14387,1874954,F,21
11346,1530182,F,3
5137,1421597,F,139
13129,1057979,F,6
2344,1281158,F,10
2844,1554353,F,14
27782,1831884,F,40
2919,1545138,M,10
9846,1135949,F,12
10146,1335815,F,7
3011,1400273,F,3
23364,1619375,F,2
2716,1781725,M,3
8741,794380,M,4
7426,1191540,F,44
9005,1111193,F,15
1473,1525832,F,13
172,1609753,F,18
10329,1117581,F,6
1841,888630,F,3
1421,1109359,M,13
1359,1596199,M,54
17983,1918469,F,55
21225,1390817,F,5
3125,867893,F,1
23370,1586932,F,84
3121,1682810,F,3
5887,1865899,M,3
21559,1231557,F,1
1159,1667654,M,16
5868,1912074,M,7
9665,937174,F,2
3371,855910,F,2
73,963959,M,2
2895,1030556,M,11
4829,1870233,M,1
269,1657307,F,2
2269,1626108,F,2
2128,1702458,M,16
17962,1017112,F,18
10668,1208718,F,36
512,1637023,F,2
1105,1666961,F,12
17946,1546856,F,38
2002,1072699,M,18
7777,1049949,M,14
4959,785662,F,6
2839,1355428,M,3
3367,1017161,F,18
9501,1827063,F,10
20059,1743664,F,60
15462,1410902,F,13
3283,981544,F,7
6707,850291,F,3
23,1028846,M,63
17983,1374171,F,14
9173,1657590,F,13
21862,1297704,M,7
8977,1273851,F,4
1707,770606,F,7
3588,1526678,M,48
3019,1471241,F,2
15195,1273591,F,8
913,1558250,M,8
4167,1282891,F,18
2417,900198,M,24
6057,1043975,F,8
501,1062730,F,19
3127,929252,M,3
6668,882378,F,15
1640,1223202,F,10
4556,1763281,F,16
15040,1623031,F,31
3658,1160037,F,2
11099,1591678,F,12
910,1789138,F,26
47,1719027,F,19
11619,1601769,F,3
3581,1626160,F,4
336,1385814,F,12
1491,929248,F,5
634,1250300,F,23
10198,1834158,F,27
1888,858894,M,81
415,1043482,F,40
10897,844451,M,2
26017,1657183,F,5
3991,1034207,F,20
5782,958800,F,11
2146,1690551,M,3
5726,1752366,F,33
6934,1031753,M,19
1621,1351255,M,1
23544,1743711,F,40
7521,1235832,F,5
16334,818494,F,1
2726,1776919,F,6
2665,969252,M,59
223,1708834,F,14
6583,1796612,M,9
2694,1249189,F,1
5648,1052583,F,74
9315,1680861,F,26
10109,1175386,F,24
1293,1770607,M,14
3857,1136735,M,55
1343,1925229,F,84
1512,1562617,M,3
2202,1906727,F,6
6794,1688813,M,7
15195,1567874,F,3
977,770716,F,0
7154,965341,F,0
4568,959792,M,5
7164,1142658,F,12
3543,1186685,F,2
1002,1705864,F,40
15549,1256199,F,8
3637,842183,F,3
7181,887936,F,10
10878,1890031,M,6
3335,1208983,F,22
1254,1498562,M,1
71,1525863,M,6
14286,1609547,F,14
3544,1049653,M,9
21224,859054,F,8
3090,888590,F,4
7976,1034124,F,11
5851,1201971,M,14
6826,1842121,F,47
10290,1562279,F,1
354,1241865,M,5
8859,1073615,F,3
9551,1899340,F,76
4093,1653111,F,28
8890,867921,F,5
301,1773476,F,12
3375,1023897,M,72
17756,858714,F,17
1455,778991,M,3
3881,1012290,M,4
3907,890109,M,1
8507,1724119,F,10
2715,1796161,F,6
1792,811560,F,7
9366,828391,F,5
8457,1071326,F,5
3691,1638828,F,5
8540,1638871,M,2
4641,882691,M,6
2574,1698249,M,16
9544,1066455,M,4
10317,924008,F,2
7186,1258437,M,7
11573,1611822,F,3
5887,1180562,M,48
7831,1551234,F,5
1656,1804974,F,12
13184,1660983,F,12
18506,1111963,F,37
20403,905531,F,0
8928,1815435,M,4
2727,1617444,F,1
15006,1609367,M,107
7932,1909476,M,17
4030,774992,F,3
1190,1546676,F,2
14063,1142692,F,13
742,1045519,F,74
5132,939418,M,4
7687,1627538,F,3
5549,1588994,M,25
1156,1813394,M,7
6994,1827970,F,1
1838,1223358,F,6
9430,1544702,F,6
1499,1195881,F,15
551,931152,F,8
7032,954928,M,6
368,1651976,F,26
1113,900988,F,72
14275,1680802,F,26
2828,1805864,F,4
7827,875079,F,38
21065,1256097,F,2
4503,1249167,F,3
1786,974739,F,159
15309,1120655,M,6
17990,820677,F,23
593,862934,F,8
3611,1213400,M,38
22020,1855486,F,3
2574,1098239,M,51
1279,1178912,M,6
23370,1766488,F,3
10551,843652,F,20
1279,1410556,M,21
663,1128487,F,5
3197,1026425,F,29
13161,1565503,F,2
7480,936603,F,15
8367,1321606,F,2
3191,1277927,M,11
1467,1854165,F,44
6317,812120,F,6
530,1612377,F,118
6020,1281428,F,22
6906,1873822,M,22
7773,1009997,F,2
26846,1890039,F,4
235,895756,F,1
815,1551805,F,72
22816,1241379,F,2
13571,1237056,F,85
5924,1263202,M,8
6841,938526,F,3
4773,1089098,M,2
2943,1358450,F,3
220,1143250,M,11
1968,1538973,M,73
11072,796772,F,0
15309,969171,M,110
2093,992026,F,18
2808,1272680,F,49
22302,1630235,F,1
880,1074471,F,12
5693,1870066,F,4
4145,1012140,F,0
13080,851965,F,28
10747,1544570,F,12
3326,1596805,F,12
1205,1157372,F,3
71,1051423,M,1
4168,764317,M,0
9665,1504034,F,5
11822,1125880,F,2
2128,1640400,M,120
2039,1696097,F,1
4556,1565892,F,12
10896,1116387,M,5
2571,1789132,M,6
508,1848513,M,18
6928,955999,M,3
11130,1320081,F,6
8410,849750,M,2
20520,1793951,F,2
23364,1708824,F,28
11072,837187,F,1
31,998796,F,2
3173,1540270,F,53
499,1370667,M,8
3191,1331578,M,7
6384,1705711,F,9
1608,847122,F,3
15981,1177526,F,17
1421,1813382,M,43
5868,1713062,M,108
2255,895199,M,3
17962,1093774,F,35
5309,972268,M,14
5805,1063915,F,3
5483,1255767,M,33
2547,1370096,F,11
9588,1200149,F,1
9832,1688405,F,8
3604,1562354,M,1
1032,1349367,F,114
4835,999153,F,4
2811,1845347,M,11
2208,1090013,F,11
12060,1567055,M,5
4096,1764272,M,3
5970,1206443,F,4
1240,1551201,F,5
23696,1629907,F,9
366,1061905,F,17
912,1677438,F,33
3734,1657944,M,10
21446,1146707,F,10
1949,1097228,M,50
4603,936468,F,7
9106,1122046,F,43
3861,920400,M,0
2166,1005068,F,1
10146,1447007,F,1
9315,1581528,F,44
5057,1027236,F,26
3535,1591923,F,3
1743,937185,M,3
3667,1539127,M,4
9173,1775503,F,50
3273,834845,F,1
23502,1725064,F,19
5253,1017175,M,76
3687,1187195,F,6
1610,1260144,M,1
6846,1696184,F,44
2046,950938,F,144
529,1658473,F,4
23139,1714194,F,6
1375,953318,F,46
8078,1854370,F,27
37,1857586,M,6
20590,1082299,F,23
6968,797813,F,1
75,1307072,F,10
12660,1652515,M,0
18185,1589242,F,6
24277,1560672,F,2
996,774374,M,10
293,934327,F,6
2533,1386708,M,8
2141,1078251,M,6
572,1871256,F,9
3646,873984,M,6
11580,820811,M,173
341,1277001,F,6
4266,1166853,F,76
2039,815541,F,35
10217,1017109,M,22
1141,754305,F,0
1990,1858917,F,26
16508,863430,F,23
11123,1867908,F,6
6593,960944,F,3
1587,1231767,F,105
